"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,N,2,0","P2,N,1,0","P3,N,2,0","P4,N,2,0","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
26,1117,209-8,1000306,10,40123,0082,2,1,01,09/11/2017,01,06/12/2017,7,1,0,0,02,05,1179
26,1117,209-8,1000306,10,40123,0028,5,1,01,08/11/2017,01,16/11/2017,5,1,0,0,02,02,1179
26,1117,209-8,1000306,10,40123,0002,4,1,01,08/11/2017,01,16/11/2017,3,1,0,0,01,02,1179
26,1117,209-8,1000306,10,40123,0109,3,1,01,08/11/2017,01,09/11/2017,4,1,0,0,02,03,1179
26,1117,209-8,1000306,10,40123,0055,1,1,01,08/11/2017,01,09/11/2017,3,1,0,0,01,01,1179
26,1117,222-3,1000377,10,40227,0144,2,1,01,15/11/2017,01,04/12/2017,3,1,0,0,02,02,1482
26,1117,222-3,1000377,10,40227,0068,4,1,01,14/11/2017,01,16/11/2017,5,1,0,0,02,02,1482
26,1117,222-3,1000377,10,40227,0014,3,1,01,14/11/2017,01,16/11/2017,6,1,0,0,02,01,1482
26,1117,222-3,1000377,10,40227,0112,1,1,06,30/11/2017,06,01/12/2017,0,0,0,0,,,0
26,1117,222-3,1000377,10,40227,0102,5,1,01,28/11/2017,01,04/12/2017,3,1,0,0,01,02,1482
26,1117,377-2,1000774,10,40261,0049,4,1,01,13/11/2017,01,14/11/2017,3,1,0,0,01,01,1447
26,1117,377-2,1000774,10,40261,0224,3,1,01,13/11/2017,01,14/11/2017,6,1,0,0,02,02,1447
26,1117,377-2,1000774,10,40261,0066,1,1,01,18/11/2017,01,21/11/2017,5,1,0,0,02,02,1447
26,1117,377-2,1000774,10,40261,0168,2,1,01,17/11/2017,01,21/11/2017,2,1,0,0,01,01,1447
26,1117,377-2,1000774,10,40261,0185,5,1,07,27/11/2017,07,27/11/2017,0,0,0,0,,,0
26,1117,502-0,1001109,10,40262,0123,3,1,01,09/11/2017,01,10/11/2017,4,1,0,0,02,02,1143
26,1117,502-0,1001109,10,40262,0005,4,1,01,08/11/2017,01,10/11/2017,7,1,0,0,01,02,1143
26,1117,502-0,1001109,10,40262,0143,2,1,01,10/11/2017,01,13/11/2017,3,1,0,0,02,02,1143
26,1117,502-0,1001109,10,40262,0036,5,1,01,28/11/2017,01,28/11/2017,1,0,0,0,01,01,1143
26,1117,502-0,1001109,10,40262,0051,1,1,06,30/11/2017,06,06/12/2017,0,0,0,0,,,0
26,1117,530-2,1001189,10,40263,0275,5,1,01,23/11/2017,01,04/12/2017,4,1,0,0,02,01,6120
26,1117,530-2,1001189,10,40263,0165,4,1,01,05/12/2017,01,06/12/2017,6,1,0,0,01,01,6120
26,1117,530-2,1001189,10,40263,0091,3,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
26,1117,530-2,1001189,10,40263,0029,2,1,06,29/11/2017,06,30/11/2017,0,0,0,0,,,0
26,1117,530-2,1001189,10,40263,0234,1,1,01,23/11/2017,01,24/11/2017,2,1,0,0,01,01,6120
26,1117,535-5,1001215,10,40276,0041,4,1,01,22/11/2017,01,23/11/2017,3,1,0,0,01,01,6120
26,1117,535-5,1001215,10,40276,0081,2,1,01,13/11/2017,01,14/11/2017,4,1,0,0,02,02,6120
26,1117,535-5,1001215,10,40276,0063,1,1,06,05/12/2017,06,06/12/2017,0,0,0,0,,,0
26,1117,535-5,1001215,10,40276,0101,5,1,01,21/11/2017,01,22/11/2017,6,1,0,0,03,06,6120
26,1117,535-5,1001215,10,40276,0018,3,1,01,07/11/2017,01,27/11/2017,3,1,0,0,03,03,6120
26,1117,046-2,1000193,10,40281,0013,1,1,01,24/11/2017,01,27/11/2017,4,1,0,0,01,01,1219
26,1117,046-2,1000193,10,40281,0102,4,1,01,13/11/2017,01,14/11/2017,5,1,0,0,01,04,1219
26,1117,046-2,1000193,10,40281,0037,2,1,01,13/11/2017,01,14/11/2017,4,1,0,0,02,02,1219
26,1117,046-2,1000193,10,40281,0089,5,1,01,10/11/2017,01,13/11/2017,2,1,0,0,01,01,1219
26,1117,046-2,1000193,10,40281,0066,3,1,01,08/11/2017,01,10/11/2017,1,0,0,0,01,01,1219
26,1117,391-2,1000868,10,40289,0053,2,1,01,08/11/2017,01,10/11/2017,9,1,0,0,02,03,1390
26,1117,391-2,1000868,10,40289,0024,5,1,07,05/12/2017,07,05/12/2017,0,0,0,0,,,0
26,1117,391-2,1000868,10,40289,0110,4,1,01,09/11/2017,01,10/11/2017,4,1,0,0,02,03,1390
26,1117,391-2,1000868,10,40289,0034,1,1,01,07/11/2017,01,10/11/2017,4,1,0,0,02,01,1390
26,1117,391-2,1000868,10,40289,0099,3,1,01,01/12/2017,01,04/12/2017,5,1,0,0,01,02,1390
26,1117,363-0,1000718,10,40320,0054,1,1,01,07/11/2017,01,10/11/2017,4,1,0,0,02,03,1194
26,1117,363-0,1000718,10,40320,0035,5,1,01,07/11/2017,01,10/11/2017,5,1,0,0,03,03,1194
26,1117,363-0,1000718,10,40320,0097,3,1,07,28/11/2017,07,28/11/2017,0,0,0,0,,,0
26,1117,363-0,1000718,10,40320,0014,4,1,01,30/11/2017,01,04/12/2017,2,1,0,0,02,01,1194
26,1117,363-0,1000718,10,40320,0074,2,1,01,30/11/2017,01,04/12/2017,3,1,0,0,02,01,1194
26,1117,219-1,1000362,10,40327,0062,5,1,01,05/12/2017,01,06/12/2017,4,1,0,0,01,01,1201
26,1117,219-1,1000362,10,40327,0089,4,1,01,10/11/2017,01,13/11/2017,3,1,0,0,02,02,1201
26,1117,219-1,1000362,10,40327,0009,1,1,01,10/11/2017,01,24/11/2017,3,1,0,0,01,02,1201
26,1117,219-1,1000362,10,40327,0045,3,1,01,24/11/2017,01,27/11/2017,4,1,0,0,02,02,1201
26,1117,219-1,1000362,10,40327,0029,2,1,01,10/11/2017,01,27/11/2017,3,1,0,0,03,02,1201
26,1117,032-0,1000142,10,40351,0092,5,1,01,14/11/2017,01,15/11/2017,7,1,0,0,04,03,1193
26,1117,032-0,1000142,10,40351,0016,1,1,01,16/11/2017,01,17/11/2017,4,1,0,0,01,01,1193
26,1117,032-0,1000142,10,40351,0074,4,1,01,14/11/2017,01,15/11/2017,3,1,0,0,02,01,1193
26,1117,032-0,1000142,10,40351,0033,2,1,01,15/11/2017,01,16/11/2017,2,1,0,0,02,01,1193
26,1117,032-0,1000142,10,40351,0059,3,1,01,15/11/2017,01,16/11/2017,1,0,0,0,01,01,1193
26,1117,383-8,1000808,10,40378,0096,4,1,01,15/11/2017,01,16/11/2017,3,1,0,0,01,01,1447
26,1117,383-8,1000808,10,40378,0149,2,1,01,24/11/2017,01,27/11/2017,2,1,0,0,01,01,1447
26,1117,383-8,1000808,10,40378,0030,3,1,01,18/11/2017,01,21/11/2017,3,1,0,0,01,01,1447
26,1117,383-8,1000808,10,40378,0119,1,1,01,15/11/2017,01,16/11/2017,3,1,0,0,02,01,1447
26,1117,383-8,1000808,10,40378,0085,5,1,01,15/11/2017,01,16/11/2017,5,1,0,0,01,02,1447
26,1117,229-5,1000405,10,40397,0074,1,1,01,14/11/2017,01,15/11/2017,5,1,0,0,01,01,1197
26,1117,229-5,1000405,10,40397,0095,2,1,01,10/11/2017,01,13/11/2017,2,1,0,0,02,02,1197
26,1117,229-5,1000405,10,40397,0064,3,1,01,14/11/2017,01,15/11/2017,3,1,0,0,01,01,1197
26,1117,229-5,1000405,10,40397,0034,4,1,01,05/12/2017,01,06/12/2017,6,1,0,0,01,02,1197
26,1117,229-5,1000405,10,40397,0003,5,1,01,14/11/2017,01,24/11/2017,4,1,0,0,03,01,1197
05,1117,269-0,1103709,11,40005,0024,5,1,01,08/11/2017,01,09/11/2017,2,1,0,0,01,01,3998
05,1117,269-0,1103709,11,40005,0079,3,1,01,08/11/2017,01,27/11/2017,4,1,0,0,01,03,3998
05,1117,269-0,1103709,11,40005,0112,2,1,01,08/11/2017,01,24/11/2017,2,1,0,0,01,02,3998
05,1117,269-0,1103709,11,40005,0093,1,1,01,08/11/2017,01,09/11/2017,3,1,0,0,01,01,3998
05,1117,269-0,1103709,11,40005,0059,4,1,01,07/11/2017,01,09/11/2017,6,1,0,0,05,03,3998
05,1117,046-3,1102230,11,40029,0006,3,1,01,07/11/2017,01,09/11/2017,5,1,0,0,01,02,4783
05,1117,046-3,1102230,11,40029,0053,5,1,01,20/11/2017,01,21/11/2017,3,1,0,0,03,02,4783
05,1117,046-3,1102230,11,40029,0034,4,1,07,09/11/2017,07,12/11/2017,0,0,0,0,,,0
05,1117,046-3,1102230,11,40029,0067,2,1,01,11/11/2017,01,12/11/2017,1,0,0,0,01,01,4783
05,1117,046-3,1102230,11,40029,0093,1,1,01,10/11/2017,01,12/11/2017,6,2,2,1,01,01,4783
05,1117,105-2,1102649,11,40057,0013,1,1,01,22/11/2017,01,23/11/2017,2,1,0,0,01,01,5518
05,1117,105-2,1102649,11,40057,0093,4,1,07,01/12/2017,07,04/12/2017,0,0,0,0,,,0
05,1117,105-2,1102649,11,40057,0036,2,1,01,22/11/2017,01,24/11/2017,5,1,0,0,02,03,5518
05,1117,105-2,1102649,11,40057,0067,3,1,01,22/11/2017,01,24/11/2017,3,1,0,0,01,03,5518
05,1117,105-2,1102649,11,40057,0116,5,1,01,23/11/2017,01,24/11/2017,3,1,0,0,01,01,5518
05,1117,361-2,1104284,11,40061,0129,4,1,01,29/11/2017,01,30/11/2017,3,1,0,0,02,02,5140
05,1117,361-2,1104284,11,40061,0029,5,1,01,07/11/2017,01,10/11/2017,4,1,0,0,01,02,5140
05,1117,361-2,1104284,11,40061,0087,3,1,01,08/11/2017,01,09/11/2017,1,0,0,0,01,01,5140
05,1117,361-2,1104284,11,40061,0065,2,1,01,07/11/2017,01,08/11/2017,4,1,0,0,01,02,5140
05,1117,361-2,1104284,11,40061,0154,1,1,01,09/11/2017,01,10/11/2017,4,1,0,0,01,01,5140
05,1117,529-0,1104819,11,40101,0107,3,1,01,07/11/2017,01,13/11/2017,4,1,0,0,03,01,5140
05,1117,529-0,1104819,11,40101,0037,5,1,01,10/11/2017,01,13/11/2017,4,1,0,0,01,01,5140
05,1117,529-0,1104819,11,40101,0090,2,1,01,07/11/2017,01,09/11/2017,6,1,0,0,02,03,5140
05,1117,529-0,1104819,11,40101,0066,1,1,01,07/11/2017,01,21/11/2017,4,1,0,0,02,01,5140
05,1117,529-0,1104819,11,40101,0022,4,1,01,10/11/2017,01,17/11/2017,4,1,0,0,01,02,5140
05,1117,464-4,1104512,11,40155,0023,4,1,01,21/11/2017,01,24/11/2017,2,1,0,0,02,02,4634
05,1117,464-4,1104512,11,40155,0063,1,1,01,16/11/2017,01,18/11/2017,4,1,0,0,02,01,4634
05,1117,464-4,1104512,11,40155,0081,2,1,01,16/11/2017,01,17/11/2017,4,1,0,0,02,01,4634
05,1117,464-4,1104512,11,40155,0041,5,1,01,16/11/2017,01,17/11/2017,5,1,0,0,01,01,4634
05,1117,464-4,1104512,11,40155,0003,3,1,01,15/11/2017,01,16/11/2017,6,1,0,0,01,02,4634
05,1117,237-0,1103401,11,40161,0018,4,1,01,14/11/2017,01,15/11/2017,6,1,0,0,02,01,7351
05,1117,237-0,1103401,11,40161,0105,3,1,01,14/11/2017,01,15/11/2017,6,1,0,0,02,02,7351
05,1117,237-0,1103401,11,40161,0083,2,1,01,14/11/2017,01,15/11/2017,2,1,0,0,02,01,7351
05,1117,237-0,1103401,11,40161,0031,5,1,01,14/11/2017,01,15/11/2017,6,1,0,0,06,02,7351
05,1117,237-0,1103401,11,40161,0050,1,1,01,14/11/2017,01,21/11/2017,5,1,0,0,02,03,7351
05,1117,026-6,1102058,11,40186,0095,3,1,01,08/11/2017,01,09/11/2017,1,0,0,0,01,01,5720
05,1117,026-6,1102058,11,40186,0024,4,1,01,28/11/2017,01,29/11/2017,2,1,0,0,02,02,5720
05,1117,026-6,1102058,11,40186,0004,5,1,01,08/11/2017,01,09/11/2017,3,1,0,0,03,03,5720
05,1117,026-6,1102058,11,40186,0055,1,1,01,15/11/2017,01,16/11/2017,2,1,0,0,01,01,5720
05,1117,026-6,1102058,11,40186,0076,2,1,01,07/11/2017,01,08/11/2017,1,0,0,0,01,01,5720
05,1117,179-6,1103054,11,40235,0080,5,1,01,08/11/2017,01,09/11/2017,3,1,0,0,02,01,6154
05,1117,179-6,1103054,11,40235,0014,1,1,01,06/11/2017,01,09/11/2017,3,1,0,0,02,03,6154
05,1117,179-6,1103054,11,40235,0104,2,1,01,08/11/2017,01,09/11/2017,5,1,0,0,02,03,6154
05,1117,179-6,1103054,11,40235,0107,3,1,01,06/11/2017,01,09/11/2017,1,0,0,0,01,01,6154
05,1117,179-6,1103054,11,40235,0058,4,1,01,07/11/2017,01,09/11/2017,2,1,0,0,02,01,6154
05,1117,480-3,1104621,11,40247,0132,5,1,01,14/11/2017,01,15/11/2017,3,1,0,0,02,02,5448
05,1117,480-3,1104621,11,40247,0098,4,1,01,07/11/2017,01,12/11/2017,4,1,0,0,01,04,5448
05,1117,480-3,1104621,11,40247,0016,1,1,07,13/11/2017,07,21/11/2017,0,0,0,0,,,0
05,1117,480-3,1104621,11,40247,0068,3,1,01,14/11/2017,01,16/11/2017,4,1,0,0,02,01,5448
05,1117,480-3,1104621,11,40247,0043,2,1,01,13/11/2017,01,18/11/2017,5,1,0,0,02,01,5448
05,1117,061-8,1102376,11,40270,0010,1,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,02,3822
05,1117,061-8,1102376,11,40270,0094,5,1,01,10/11/2017,01,12/11/2017,1,0,0,0,01,01,3822
05,1117,061-8,1102376,11,40270,0075,4,1,01,14/11/2017,01,15/11/2017,4,1,0,0,02,01,3822
05,1117,061-8,1102376,11,40270,0049,3,1,01,07/11/2017,01,08/11/2017,1,0,0,0,01,01,3822
05,1117,061-8,1102376,11,40270,0028,2,1,01,07/11/2017,01,09/11/2017,7,2,2,3,01,02,3822
05,1117,011-3,1107202,11,40286,0008,4,1,01,21/11/2017,01,22/11/2017,5,2,2,3,01,01,5435
05,1117,011-3,1107202,11,40286,0036,5,1,01,21/11/2017,01,22/11/2017,3,1,0,0,01,01,5435
05,1117,011-3,1107202,11,40286,0059,2,1,01,21/11/2017,01,22/11/2017,3,1,0,0,02,02,5435
05,1117,011-3,1107202,11,40286,0045,1,1,01,22/11/2017,01,23/11/2017,3,1,0,0,01,02,5435
05,1117,011-3,1107202,11,40286,0081,3,1,01,21/11/2017,01,22/11/2017,3,1,0,0,02,01,5435
05,1117,154-6,1102873,11,40308,0046,1,1,01,27/11/2017,01,30/11/2017,3,1,0,0,01,02,3994
05,1117,154-6,1102873,11,40308,0004,4,1,01,27/11/2017,01,28/11/2017,3,1,0,0,03,03,3994
05,1117,154-6,1102873,11,40308,0018,5,1,01,28/11/2017,01,29/11/2017,4,1,0,0,02,02,3994
05,1117,154-6,1102873,11,40308,0088,3,1,01,27/11/2017,01,28/11/2017,3,1,0,0,02,03,3994
05,1117,154-6,1102873,11,40308,0065,2,1,01,27/11/2017,01,28/11/2017,4,1,0,0,02,01,3994
05,1117,012-0,1106869,11,40314,0091,4,1,01,21/11/2017,01,22/11/2017,2,1,0,0,01,02,4151
05,1117,012-0,1106869,11,40314,0116,5,1,01,21/11/2017,01,22/11/2017,3,1,0,0,01,01,4151
05,1117,012-0,1106869,11,40314,0069,3,1,01,21/11/2017,01,22/11/2017,3,1,0,0,03,02,4151
05,1117,012-0,1106869,11,40314,0048,2,1,01,21/11/2017,01,22/11/2017,5,1,0,0,02,03,4151
05,1117,012-0,1106869,11,40314,0022,1,1,01,21/11/2017,01,22/11/2017,3,1,0,0,02,02,4151
05,1117,192-1,1103141,11,40429,0075,2,1,01,15/11/2017,01,27/11/2017,3,1,0,0,01,01,3792
05,1117,192-1,1103141,11,40429,0132,3,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
05,1117,192-1,1103141,11,40429,0011,1,1,01,15/11/2017,01,17/11/2017,2,1,0,0,02,01,3792
05,1117,192-1,1103141,11,40429,0252,5,1,01,14/11/2017,01,15/11/2017,1,0,0,0,01,01,3792
05,1117,192-1,1103141,11,40429,0205,4,1,01,13/11/2017,01,14/11/2017,1,0,0,0,01,01,3792
05,1117,247-4,1103514,11,40493,0097,5,1,01,27/11/2017,01,29/11/2017,2,1,0,0,02,01,3960
05,1117,247-4,1103514,11,40493,0039,2,1,01,28/11/2017,01,29/11/2017,8,2,2,4,02,02,3960
05,1117,247-4,1103514,11,40493,0010,1,1,01,28/11/2017,01,29/11/2017,2,1,0,0,01,01,3960
05,1117,247-4,1103514,11,40493,0061,3,1,01,27/11/2017,01,28/11/2017,2,1,0,0,02,02,3960
05,1117,247-4,1103514,11,40493,0077,4,1,01,28/11/2017,01,04/12/2017,4,1,0,0,03,04,3960
05,1117,478-6,1104583,11,40524,0031,1,1,01,13/11/2017,01,16/11/2017,3,1,0,0,01,01,4453
05,1117,478-6,1104583,11,40524,0265,2,1,01,14/11/2017,01,15/11/2017,1,0,0,0,01,01,4453
05,1117,478-6,1104583,11,40524,0205,5,1,01,13/11/2017,01,14/11/2017,4,1,0,0,01,01,4453
05,1117,478-6,1104583,11,40524,0029,3,1,01,13/11/2017,01,16/11/2017,5,1,0,0,03,02,4453
05,1117,478-6,1104583,11,40524,0146,4,1,01,13/11/2017,01,16/11/2017,3,1,0,0,01,02,4453
05,1117,164-A,1102942,11,40546,0040,5,1,01,22/11/2017,01,24/11/2017,2,1,0,0,02,01,4035
05,1117,164-A,1102942,11,40546,0103,3,1,01,22/11/2017,01,28/11/2017,2,1,0,0,01,02,4035
05,1117,164-A,1102942,11,40546,0081,2,1,01,23/11/2017,01,28/11/2017,5,1,0,0,03,04,4035
05,1117,164-A,1102942,11,40546,0060,1,1,01,22/11/2017,01,24/11/2017,4,1,0,0,02,02,4035
05,1117,164-A,1102942,11,40546,0019,4,1,01,29/11/2017,01,30/11/2017,3,1,0,0,02,01,4035
05,1117,561-9,1104947,11,40571,0107,3,1,07,14/11/2017,07,21/11/2017,0,0,0,0,,,0
05,1117,561-9,1104947,11,40571,0059,1,1,01,13/11/2017,01,14/11/2017,5,1,0,0,01,02,4919
05,1117,561-9,1104947,11,40571,0080,2,1,01,14/11/2017,01,17/11/2017,3,1,0,0,01,02,4919
05,1117,561-9,1104947,11,40571,0039,5,1,01,15/11/2017,01,16/11/2017,4,1,0,0,01,01,4919
05,1117,561-9,1104947,11,40571,0018,4,1,01,14/11/2017,01,15/11/2017,5,1,0,0,01,01,4919
05,1117,506-A,1104778,11,40580,0049,3,1,07,08/11/2017,07,12/11/2017,0,0,0,0,,,0
05,1117,506-A,1104778,11,40580,0010,1,1,01,09/11/2017,01,10/11/2017,3,1,0,0,03,03,3995
05,1117,506-A,1104778,11,40580,0035,2,1,01,09/11/2017,01,10/11/2017,3,2,2,1,01,01,3995
05,1117,506-A,1104778,11,40580,0092,5,1,01,08/11/2017,01,10/11/2017,5,1,0,0,02,04,3995
05,1117,506-A,1104778,11,40580,0067,4,1,01,09/11/2017,01,10/11/2017,3,1,0,0,01,01,3995
13,1117,321-7,1201049,12,40030,0017,4,1,07,13/11/2017,07,05/12/2017,0,0,0,0,,,0
13,1117,321-7,1201049,12,40030,0041,1,1,01,26/11/2017,01,26/11/2017,1,0,0,0,01,01,2045
13,1117,321-7,1201049,12,40030,0105,5,1,01,13/11/2017,01,15/11/2017,5,1,0,0,02,02,2045
13,1117,321-7,1201049,12,40030,0051,3,1,01,13/11/2017,01,15/11/2017,2,1,0,0,02,02,2045
13,1117,321-7,1201049,12,40030,0087,2,1,01,13/11/2017,01,15/11/2017,6,1,0,0,02,02,2045
13,1117,495-9,1201606,12,40036,0028,5,1,01,22/11/2017,01,24/11/2017,3,1,0,0,02,03,2237
13,1117,495-9,1201606,12,40036,0033,4,1,07,21/11/2017,07,05/12/2017,0,0,0,0,,,0
13,1117,495-9,1201606,12,40036,0059,3,1,07,23/11/2017,07,05/12/2017,0,0,0,0,,,0
13,1117,495-9,1201606,12,40036,0127,1,1,01,21/11/2017,01,23/11/2017,2,1,0,0,01,01,2237
13,1117,495-9,1201606,12,40036,0073,2,1,06,29/11/2017,06,05/12/2017,0,0,0,0,,,0
13,1117,143-7,1200311,12,40046,0402,3,1,01,07/11/2017,01,07/11/2017,2,1,0,0,01,01,2560
13,1117,143-7,1200311,12,40046,0271,2,1,07,05/12/2017,07,05/12/2017,0,0,0,0,,,0
13,1117,143-7,1200311,12,40046,0500,4,1,01,07/11/2017,01,10/11/2017,7,1,0,0,01,02,2560
13,1117,143-7,1200311,12,40046,0582,5,1,01,11/11/2017,01,12/11/2017,1,0,0,0,01,01,2560
13,1117,143-7,1200311,12,40046,0219,1,1,01,07/11/2017,01,07/11/2017,6,1,0,0,02,02,2560
13,1117,286-3,1200859,12,40054,0019,1,1,01,09/11/2017,01,10/11/2017,1,0,0,0,01,01,2438
13,1117,286-3,1200859,12,40054,0121,4,1,01,10/11/2017,01,12/11/2017,3,1,0,0,01,01,2438
13,1117,286-3,1200859,12,40054,0105,3,1,01,09/11/2017,01,10/11/2017,3,1,0,0,01,01,2438
13,1117,286-3,1200859,12,40054,0172,5,1,01,09/11/2017,01,12/11/2017,1,0,0,0,01,01,2438
13,1117,286-3,1200859,12,40054,0033,2,1,07,10/11/2017,07,05/12/2017,0,0,0,0,,,0
13,1117,269-A,1200721,12,40055,0084,5,1,01,17/11/2017,01,29/11/2017,3,1,0,0,03,02,1496
13,1117,269-A,1200721,12,40055,0004,1,1,01,17/11/2017,01,23/11/2017,4,1,0,0,02,03,1496
13,1117,269-A,1200721,12,40055,0041,3,1,01,17/11/2017,01,26/11/2017,3,1,0,0,03,02,1496
13,1117,269-A,1200721,12,40055,0059,4,1,01,27/11/2017,01,29/11/2017,2,1,0,0,01,01,1496
13,1117,269-A,1200721,12,40055,0020,2,1,01,17/11/2017,01,20/11/2017,2,1,0,0,01,01,1496
13,1117,260-9,1200652,12,40086,0142,3,1,01,15/11/2017,01,17/11/2017,1,0,0,0,01,01,2752
13,1117,260-9,1200652,12,40086,0097,4,1,01,15/11/2017,01,17/11/2017,4,1,0,0,01,02,2752
13,1117,260-9,1200652,12,40086,0060,2,1,01,23/11/2017,01,23/11/2017,2,1,0,0,02,02,2752
13,1117,260-9,1200652,12,40086,0134,5,1,01,15/11/2017,01,17/11/2017,2,1,0,0,02,02,2752
13,1117,260-9,1200652,12,40086,0017,1,1,01,23/11/2017,01,23/11/2017,2,1,0,0,01,02,2752
13,1117,118-9,1200261,12,40097,0079,4,1,01,21/11/2017,01,23/11/2017,2,1,0,0,01,01,1768
13,1117,118-9,1200261,12,40097,0097,5,1,01,26/11/2017,01,26/11/2017,2,1,0,0,01,01,1768
13,1117,118-9,1200261,12,40097,0038,2,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
13,1117,118-9,1200261,12,40097,0057,3,1,01,22/11/2017,01,23/11/2017,5,2,2,2,01,01,1768
13,1117,118-9,1200261,12,40097,0019,1,1,01,22/11/2017,01,23/11/2017,4,1,0,0,02,02,1768
13,1117,265-1,1200689,12,40098,0099,4,1,01,13/11/2017,01,15/11/2017,5,1,0,0,02,02,2130
13,1117,265-1,1200689,12,40098,0023,2,1,01,13/11/2017,01,15/11/2017,6,1,0,0,01,02,2130
13,1117,265-1,1200689,12,40098,0055,3,1,06,05/12/2017,06,05/12/2017,0,0,0,0,,,0
13,1117,265-1,1200689,12,40098,0004,1,1,01,13/11/2017,01,15/11/2017,1,0,0,0,01,01,2130
13,1117,265-1,1200689,12,40098,0084,5,1,01,24/11/2017,01,26/11/2017,1,0,0,0,01,01,2130
13,1117,348-6,1201177,12,40113,0107,5,1,01,29/11/2017,01,29/11/2017,2,1,0,0,02,02,2309
13,1117,348-6,1201177,12,40113,0095,3,1,01,14/11/2017,01,27/11/2017,3,1,0,0,01,02,2309
13,1117,348-6,1201177,12,40113,0046,4,1,01,19/11/2017,01,20/11/2017,1,0,0,0,01,01,2309
13,1117,348-6,1201177,12,40113,0120,2,1,01,14/11/2017,01,20/11/2017,6,1,0,0,02,01,2309
13,1117,348-6,1201177,12,40113,0020,1,1,01,18/11/2017,01,20/11/2017,2,1,0,0,02,02,2309
13,1117,252-4,1200585,12,40130,0131,5,1,01,18/11/2017,01,20/11/2017,2,1,0,0,01,01,2242
13,1117,252-4,1200585,12,40130,0088,3,1,01,16/11/2017,01,17/11/2017,2,1,0,0,01,01,2242
13,1117,252-4,1200585,12,40130,0035,1,1,01,14/11/2017,01,17/11/2017,3,1,0,0,03,02,2242
13,1117,252-4,1200585,12,40130,0103,2,1,01,14/11/2017,01,15/11/2017,5,1,0,0,01,01,2242
13,1117,252-4,1200585,12,40130,0068,4,1,01,14/11/2017,01,15/11/2017,4,1,0,0,03,01,2242
13,1117,317-0,1201022,12,40158,0094,4,1,01,12/11/2017,01,13/11/2017,3,1,0,0,02,02,2752
13,1117,317-0,1201022,12,40158,0059,2,1,01,08/11/2017,01,13/11/2017,5,1,0,0,01,04,2752
13,1117,317-0,1201022,12,40158,0009,3,1,01,10/11/2017,01,12/11/2017,3,1,0,0,01,01,2752
13,1117,317-0,1201022,12,40158,0126,5,1,01,12/11/2017,01,13/11/2017,6,1,0,0,01,02,2752
13,1117,317-0,1201022,12,40158,0031,1,1,07,08/11/2017,07,05/12/2017,0,0,0,0,,,0
13,1117,550-A,1201800,12,40198,0106,5,1,01,22/11/2017,01,23/11/2017,3,1,0,0,01,01,3541
13,1117,550-A,1201800,12,40198,0005,3,1,01,22/11/2017,01,23/11/2017,4,1,0,0,01,01,3541
13,1117,550-A,1201800,12,40198,0057,2,1,01,22/11/2017,01,23/11/2017,4,1,0,0,02,02,3541
13,1117,550-A,1201800,12,40198,0097,1,1,01,02/12/2017,01,03/12/2017,2,1,0,0,01,01,3541
13,1117,550-A,1201800,12,40198,0027,4,1,01,22/11/2017,01,23/11/2017,2,1,0,0,02,02,3541
13,1117,303-9,1200961,12,40202,0018,1,1,01,06/11/2017,01,08/11/2017,2,1,0,0,02,01,2128
13,1117,303-9,1200961,12,40202,0129,4,1,01,07/11/2017,01,08/11/2017,2,1,0,0,01,02,2128
13,1117,303-9,1200961,12,40202,0065,5,1,01,12/11/2017,01,13/11/2017,2,1,0,0,01,01,2128
13,1117,303-9,1200961,12,40202,0036,2,1,01,10/11/2017,01,12/11/2017,3,1,0,0,01,01,2128
13,1117,303-9,1200961,12,40202,0093,3,1,01,06/11/2017,01,29/11/2017,2,1,0,0,02,02,2128
13,1117,349-0,1201182,12,40229,0044,2,1,01,16/11/2017,01,17/11/2017,3,1,0,0,01,02,1548
13,1117,349-0,1201182,12,40229,0026,3,1,01,14/11/2017,01,15/11/2017,14,1,0,0,02,02,1548
13,1117,349-0,1201182,12,40229,0060,4,1,01,14/11/2017,01,15/11/2017,10,1,0,0,05,05,1548
13,1117,349-0,1201182,12,40229,0028,1,1,01,14/11/2017,01,17/11/2017,6,1,0,0,02,02,1548
13,1117,349-0,1201182,12,40229,0080,5,1,01,14/11/2017,01,15/11/2017,5,1,0,0,01,03,1548
13,1117,334-4,1201115,12,40299,0083,2,1,01,12/11/2017,01,12/11/2017,2,1,0,0,01,01,2349
13,1117,334-4,1201115,12,40299,0117,1,1,01,12/11/2017,01,13/11/2017,7,1,0,0,01,04,2349
13,1117,334-4,1201115,12,40299,0036,4,1,01,12/11/2017,01,12/11/2017,6,1,0,0,02,01,2349
13,1117,334-4,1201115,12,40299,0020,3,1,08,05/12/2017,08,05/12/2017,0,0,0,0,,,0
